11,10,4,8,0,7,13,15,12,1,14,5,6,3,9,2
13,3,2,10,12,0,14,6,15,11,7,4,5,9,1,8
14,0,1,15,11,13,9,6,10,3,12,7,8,2,4,5
0,8,7,4,12,5,6,15,1,3,11,2,9,14,13,10
9,0,15,14,3,12,11,8,10,13,6,7,4,1,5,2
6,12,8,4,13,11,2,10,3,0,1,14,5,7,9,15
2,10,6,3,7,13,11,8,14,5,15,1,0,4,12,9
6,4,5,15,10,7,8,0,11,9,1,14,3,13,2,12
7,10,12,15,14,2,6,3,13,9,8,4,5,1,0,11
15,5,4,0,7,11,13,10,9,6,8,14,1,12,2,3
2,4,6,11,9,15,1,10,8,14,3,0,13,7,5,12
11,13,0,8,10,4,14,2,7,15,6,3,9,12,5,1
5,2,10,15,9,1,12,3,0,13,8,6,4,7,14,11
9,11,7,0,4,15,3,13,5,12,1,2,14,6,8,10
9,3,12,10,7,14,5,2,6,8,1,0,11,4,15,13
10,2,5,12,0,9,1,14,8,6,15,11,13,4,7,3
7,2,4,14,8,0,5,11,13,1,3,10,9,15,6,12
6,0,7,14,3,2,5,12,8,15,11,4,10,1,9,13
14,6,13,11,2,8,15,5,9,12,7,0,3,10,1,4
14,10,8,12,7,1,4,3,0,11,5,2,6,13,15,9
2,8,12,9,5,4,11,0,15,6,10,13,1,7,3,14
2,11,5,10,1,9,4,8,14,6,15,13,3,0,7,12
8,4,11,14,10,9,12,7,6,2,1,13,3,5,15,0
12,5,15,0,14,11,1,13,9,6,2,4,8,3,7,10
0,1,2,9,8,11,3,5,7,14,10,4,13,12,15,6
6,5,10,3,2,7,4,9,11,0,13,8,12,15,1,14
3,15,6,14,10,0,12,9,2,7,8,4,1,13,5,11
9,13,14,2,12,5,4,7,1,10,3,8,6,15,0,11
1,2,3,8,4,10,6,9,15,5,11,13,7,0,14,12
2,4,15,0,7,3,5,12,8,11,9,1,10,6,14,13
